time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensor1FMU}.sensor1.lf_1_sensor_reading,{sensor2FMU}.sensor2.lf_1_sensor_reading
14.966574257771493,8.100000000000002E-4,2.7471627699061343,-0.18888454178305475,-0.04453623200532292,0.0,221.62444686776462,0.1,-0.5,254.00000000000006,254.00000000000006
14.969004257771493,0.0024300000000000007,2.7492226883195143,-0.18892023421686394,-0.04468927381583785,0.0,221.66684734497312,0.1,-0.5,254.00000000000006,254.00000000000006
14.976294257771492,0.007290000000000002,2.7540317905956115,-0.1890022590722935,-0.0450466675378252,0.0,221.76578261918348,0.1,-0.5,254.00000000000006,254.00000000000006
14.998164257771492,0.021870000000000007,2.7691688969065025,-0.18924857091957037,-0.046172515546870026,0.0,222.07672923183236,0.1,-0.5,254.00000000000006,254.00000000000006
15.063774257771492,0.06561000000000003,2.8140673237417513,-0.18987408434195047,-0.049519712978743816,0.0,222.99549030577782,0.1,-0.5,254.00000000000006,254.00000000000006
15.260604257771492,0.1968300000000001,2.951203648627889,-0.1908272113571513,-0.059790600336814145,0.0,225.78037535573276,0.1,-0.5,254.00000000000006,255.00000000000006
15.660604257771492,0.4,3.2316401373193075,-0.18837924559405766,-0.08054268089729594,0.0,231.4355724596653,0.1,-0.5,254.00000000000006,254.00000000000006
15.685934469930803,0.02533021215931125,3.24919967332246,-0.18803373340727692,-0.08180666757666757,0.0,231.7890315731861,0.1,-0.5,254.00000000000006,254.00000000000006
15.761925106408738,0.07599063647793375,3.3025903226250843,-0.18684776131614966,-0.08560909453873314,0.0,232.8635497841551,0.1,-0.5,254.00000000000006,254.00000000000006
15.989897015842539,0.22797190943380125,3.4628167045028957,-0.18209794528241485,-0.09656148200014045,0.0,236.08711743305003,0.1,-0.5,254.00000000000006,255.00000000000006
16.38989701584254,0.4,3.7439908982600194,-0.1697872970692187,-0.11344781621778297,0.0,241.74251286861,0.1,-0.5,254.00000000000006,254.00000000000006
16.417382397456898,0.027485381614358907,3.763674316853937,-0.16875474223596115,-0.11449077004243646,0.0,242.13839062194074,0.1,-0.5,254.00000000000006,254.00000000000006
16.499838542299976,0.08245614484307673,3.82131899109668,-0.1656154077261805,-0.11742560225776041,0.0,243.29774685487064,0.1,-0.5,254.00000000000006,254.00000000000006
16.747206976829204,0.24736843452923019,3.9956610355036966,-0.15516915648052,-0.12513447286555285,0.0,246.80409201728526,0.1,-0.5,254.00000000000006,205.00000000000006
16.748486858205744,0.001279881376541102,3.996364031317534,-0.15512442197629833,-0.12516179065766833,0.0,246.8182305042128,0.1,-0.5,254.00000000000006,205.00000000000006
16.752326502335368,0.0038396441296233057,3.999176014766053,-0.15494529224726938,-0.1252707471398049,0.0,246.8747844517975,0.1,-0.5,1.0000000000000002,240.00000000000006
16.754246324400178,0.0019198220648116529,4.000582006604964,-0.15485561266535108,-0.12532503638066875,0.0,246.90306142551526,0.1,-0.5,1.0000000000000002,240.00000000000006
16.76000579059461,0.005759466194434959,4.004799982571865,-0.1545861171778274,-0.12548714681535242,0.0,246.98789234636888,0.5,-0.1,1.0000000000000002,254.00000000000006
16.777284189177916,0.017278398583304877,4.007405739984114,-0.15388338827571785,-0.1260167043200593,0.0,247.2263189932055,0.5,-0.1,1.0000000000000002,254.00000000000006
16.829119384927832,0.05183519574991463,4.00338255348255,-0.15187262036621652,-0.1277990871723236,0.0,247.95539034919284,0.5,-0.1,1.0000000000000002,255.00000000000006
16.984624972177578,0.1555055872497439,3.9556065124337545,-0.1462960736264438,-0.13357313945536747,0.0,250.13234364412892,0.5,-0.1,1.0000000000000002,254.00000000000006
16.992637967345562,0.008012995167983657,3.9520993612077575,-0.1460259834419807,-0.1338890834515316,0.0,250.2448809364314,0.5,-0.1,1.0000000000000002,254.00000000000006
